onset	duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	trial_id	trial_type	worker_id
3.02	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s643
5.531	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.895	probe	AX	s643
7.718	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s643
10.225	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.851	probe	AY	s643
12.547	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s643
15.06	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.726	probe	AY	s643
16.702	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s643
19.212	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.665	probe	BX	s643
21.125	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s643
23.636	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.71	probe	AX	s643
27.182	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s643
29.692	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.605	probe	BX	s643
31.334	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s643
33.846	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.758	probe	BY	s643
35.352	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s643
37.863	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.718	probe	AX	s643
39.368	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s643
41.879	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.787	probe	AX	s643
43.658	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s643
46.169	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.829	probe	BY	s643
48.626	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s643
51.132	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	1.114	probe	AX	s643
53.046	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s643
55.556	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.882	probe	BX	s643
57.199	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s643
59.707	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.846	probe	AX	s643
61.212	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s643
63.723	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.624	probe	AX	s643
65.365	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s643
67.877	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.677	probe	AX	s643
69.518	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s643
72.029	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.792	probe	BY	s643
74.486	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s643
76.998	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.588	probe	AX	s643
78.503	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s643
81.014	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.288	probe	BY	s643
82.517	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s643
85.026	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.537	probe	AX	s643
86.667	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s643
89.179	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.553	probe	AX	s643
90.82	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s643
93.332	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.515	probe	AY	s643
94.973	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s643
97.483	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.6	probe	AX	s643
98.99	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s643
101.5	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.444	probe	AX	s643
103.006	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s643
105.517	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.442	probe	AX	s643
107.296	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s643
109.806	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.55	probe	AX	s643
