onset	duration	coded_response	experiment_exp_id	item_coding	item_text	key_press	possible_responses	response_time	survey	trial_type	worker_id
1.013	8.5	2.0	survey_medley	reverse	Pleasure and fun sometimes keep me from getting work done.	82	66,89,71,82,77	3.907	brief	Q17	s636
11.38	8.5	4.0	survey_medley	forward	Sometimes when I feel bad, I can't seem to stop what I am doing even though it is making me feel worse.	82	66,89,71,82,77	6.391	upps	Q32	s636
21.066	8.5	2.0	survey_medley	forward	I am good at resisting temptation.	89	66,89,71,82,77	3.894	brief	Q09	s636
31.228	8.5	2.0	survey_medley	reverse	New ideas and projects sometimes distract me from previous ones.	82	66,89,71,82,77	7.368	grit	Q01	s636
40.438	8.5	2.0	survey_medley	forward	There are only limited possibilities in my future.	89	66,89,71,82,77	4.364	future_time	Q30	s636
51.62	8.5	3.0	survey_medley	forward	I refuse things that are bad for me.	71	66,89,71,82,77	4.583	brief	Q14	s636
60.898	8.5	3.0	survey_medley	reverse	I have difficulty maintaining my focus on projects that take more than a few months to complete.	71	66,89,71,82,77	5.36	grit	Q06	s636
70.512	8.5	5.0	survey_medley	forward	I could do anything I want in the future.	77	66,89,71,82,77	3.309	future_time	Q27	s636
79.586	8.5	3.0	survey_medley	forward	People would say that I have iron self-discipline.	71	66,89,71,82,77	2.889	brief	Q16	s636
88.591	8.5	3.0	survey_medley	forward	I tend to act without thinking when I am really excited.	71	66,89,71,82,77	6.882	upps	Q37	s636
102.899	8.5	3.0	survey_medley	forward	I finish whatever I begin.	71	66,89,71,82,77	1.761	grit	Q07	s636
111.972	8.5	5.0	survey_medley	reverse	I often set a goal but later choose to pursue a different one.	66	66,89,71,82,77	4.404	grit	Q05	s636
122.27	8.5	3.0	survey_medley	forward	As I get older, I begin to experience time as limited.	71	66,89,71,82,77	5.453	future_time	Q31	s636
134.064	8.5	5.0	survey_medley	forward	My future is filled with possibilities.	77	66,89,71,82,77	3.491	future_time	Q24	s636
143.275	8.5	5.0	survey_medley	forward	My future seems infinite to me.	77	66,89,71,82,77	2.487	future_time	Q26	s636
152.756	8.5	2.0	survey_medley	reverse	I wish I had more self-discipline.	82	66,89,71,82,77	3.225	brief	Q15	s636
162.714	8.5	5.0	survey_medley	forward	Most of my life lies ahead of me.	77	66,89,71,82,77	3.274	future_time	Q25	s636
174.576	8.5	5.0	survey_medley	forward	There is plenty of time left in my life to make new plans.	77	66,89,71,82,77	2.902	future_time	Q28	s636
183.787	8.5	5.0	survey_medley	forward	I am able to work effectively toward long-term goals.	77	66,89,71,82,77	3.078	brief	Q19	s636
195.308	8.5	4.0	survey_medley	reverse	I say inappropriate things.	89	66,89,71,82,77	3.496	brief	Q12	s636
204.313	8.5	5.0	survey_medley	forward	Many opportunities await me in the future.	77	66,89,71,82,77	1.86	future_time	Q22	s636
213.451	8.5	3.0	survey_medley	reverse	I am lazy.	71	66,89,71,82,77	3.606	brief	Q11	s636
223.069	8.5	3.0	survey_medley	reverse	I have been obsessed with a certain idea or project for a short time but later lost interest.	71	66,89,71,82,77	4.563	grit	Q03	s636
232.688	8.5	2.0	survey_medley	forward	Would you enjoy the sensation of skiing very fast down a high mountain slope?	89	66,89,71,82,77	3.938	impulsive_venture	Q40	s636
242.986	8.5	2.0	survey_medley	forward	When overjoyed, I feel like I cant stop myself from going overboard.	89	66,89,71,82,77	3.731	upps	Q35	s636
253.079	8.5	3.0	survey_medley	forward	I am a hard worker.	71	66,89,71,82,77	1.386	grit	Q04	s636
262.153	8.5	3.0	survey_medley	reverse	I have trouble concentrating.	71	66,89,71,82,77	2.103	brief	Q18	s636
272.315	8.5	4.0	survey_medley	forward	I have the sense that time is running out.	82	66,89,71,82,77	4.401	future_time	Q29	s636
282.205	8.5	3.0	survey_medley	reverse	I often act without thinking through all the alternatives.	71	66,89,71,82,77	3.168	brief	Q21	s636
291.892	8.5	3.0	survey_medley	reverse	I have a hard time breaking bad habits.	71	66,89,71,82,77	1.754	brief	Q10	s636
301.442	8.5	3.0	survey_medley	forward	When I am really excited, I tend not to think of the consequences of my actions.	71	66,89,71,82,77	5.75	upps	Q36	s636
312.76	8.5	4.0	survey_medley	forward	Setbacks don't discourage me.	82	66,89,71,82,77	2.198	grit	Q02	s636
322.378	8.5	3.0	survey_medley	reverse	I do certain things that are bad for me, if they are fun.	71	66,89,71,82,77	3.334	brief	Q13	s636
331.587	8.5	3.0	survey_medley	forward	Others would say I make bad choices when I am extremely happy about something.	71	66,89,71,82,77	5.124	upps	Q33	s636
341.137	8.5	2.0	survey_medley	forward	Do you sometimes like doing things that are a bit frightening?	89	66,89,71,82,77	3.022	impulsive_venture	Q39	s636
350.617	8.5	3.0	survey_medley	forward	When I get really happy about something, I tend to do things that can have bad consequences.	71	66,89,71,82,77	4.558	upps	Q34	s636
359.826	8.5	3.0	survey_medley	forward	I am diligent.	71	66,89,71,82,77	1.844	grit	Q08	s636
369.919	8.5	3.0	survey_medley	reverse	Sometimes I can't stop myself from doing something, even if I know it is wrong.	71	66,89,71,82,77	3.309	brief	Q20	s636
380.827	8.5	5.0	survey_medley	forward	I expect that I will set many new goals in the future.	77	66,89,71,82,77	2.716	future_time	Q23	s636
390.714	8.5	2.0	survey_medley	forward	Do you welcome new and exciting experiences and sensations even if they are a little frightening and unconventional?	89	66,89,71,82,77	5.523	impulsive_venture	Q38	s636
