onset	duration	planning	condition	current_position	exp_stage	experiment_exp_id	goal_state	key_press	problem_id	response_time	start_state	trial_id	worker_id
-57.526	0.0	0	n/a	n/a	n/a	ward_and_allport	n/a	32.0	n/a	21.196	n/a	instructions	s643
3.017	3.188	1	UA_with_intermediate	0,0,0,2,3,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	89.0	0.0	3.188	1,0,0,2,3,0,0,0,0	to_hand	s643
6.206	0.42	0	UA_with_intermediate	0,0,0,2,3,0,1,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	82.0	0.0	0.42	1,0,0,2,3,0,0,0,0	to_board	s643
6.629	5.17	0	UA_with_intermediate	0,0,0,2,3,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	82.0	0.0	5.17	1,0,0,2,3,0,0,0,0	to_hand	s643
11.8	0.724	0	UA_with_intermediate	1,0,0,2,3,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	89.0	0.0	0.724	1,0,0,2,3,0,0,0,0	to_board	s643
12.526	2.169	0	UA_with_intermediate	1,0,0,2,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	71.0	0.0	2.169	1,0,0,2,3,0,0,0,0	to_hand	s643
14.696	0.795	0	UA_with_intermediate	1,0,0,2,0,0,3,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	82.0	0.0	0.795	1,0,0,2,3,0,0,0,0	to_board	s643
15.495	0.52	0	UA_with_intermediate	1,0,0,0,0,0,3,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	71.0	0.0	0.52	1,0,0,2,3,0,0,0,0	to_hand	s643
16.016	0.572	0	UA_with_intermediate	1,2,0,0,0,0,3,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	89.0	0.0	0.572	1,0,0,2,3,0,0,0,0	to_board	s643
16.59	0.508	0	UA_with_intermediate	1,2,0,0,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	82.0	0.0	0.508	1,0,0,2,3,0,0,0,0	to_hand	s643
17.099	0.854	0	UA_with_intermediate	1,2,3,0,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	89.0	0.0	0.854	1,0,0,2,3,0,0,0,0	to_board	s643
17.959	1.0	0	UA_with_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	0.0	n/a	n/a	feedback	s643
20.461	5.854	1	UA_with_intermediate	1,2,0,0,0,0,0,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	71.0	1.0	5.854	1,2,0,3,0,0,0,0,0	to_hand	s643
26.316	0.814	0	UA_with_intermediate	1,2,0,3,0,0,0,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	71.0	1.0	0.814	1,2,0,3,0,0,0,0,0	to_board	s643
27.132	0.761	0	UA_with_intermediate	1,0,0,3,0,0,0,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	89.0	1.0	0.761	1,2,0,3,0,0,0,0,0	to_hand	s643
27.894	1.663	0	UA_with_intermediate	1,0,0,3,0,0,2,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	82.0	1.0	1.663	1,2,0,3,0,0,0,0,0	to_board	s643
29.559	1.079	0	UA_with_intermediate	1,0,0,0,0,0,2,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	71.0	1.0	1.079	1,2,0,3,0,0,0,0,0	to_hand	s643
30.639	0.557	0	UA_with_intermediate	1,3,0,0,0,0,2,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	89.0	1.0	0.557	1,2,0,3,0,0,0,0,0	to_board	s643
31.198	0.615	0	UA_with_intermediate	1,3,0,0,0,0,0,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	82.0	1.0	0.615	1,2,0,3,0,0,0,0,0	to_hand	s643
31.814	1.434	0	UA_with_intermediate	1,3,2,0,0,0,0,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	89.0	1.0	1.434	1,2,0,3,0,0,0,0,0	to_board	s643
33.253	1.0	0	UA_with_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	1.0	n/a	n/a	feedback	s643
34.253	1.1	0	UA_with_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	1.0	n/a	n/a	ITI	s643
35.356	4.266	1	UA_without_intermediate	0,0,0,1,2,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	82.0	2.0	4.266	0,0,0,1,2,0,3,0,0	to_hand	s643
