onset	duration	SS_delay	correct_response	experiment_exp_id	key_press	response_time	stop_response	stopped	trial_type	worker_id
3.011	0.85	0.35	89.0	motor_selective_stop_signal	89.0	0.382	71.0	False	noncrit_nosignal	s631
5.264	0.85	0.35	71.0	motor_selective_stop_signal	71.0	0.575	71.0	False	crit_go	s631
7.516	0.85	0.35	89.0	motor_selective_stop_signal	89.0	0.517	71.0	False	noncrit_signal	s631
9.868	0.85	0.35	71.0	motor_selective_stop_signal	71.0	0.58	71.0	False	crit_stop_failure	s631
12.421	0.85	0.3	89.0	motor_selective_stop_signal	89.0	0.659	71.0	False	noncrit_nosignal	s631
15.373	0.85	0.3	71.0	motor_selective_stop_signal	71.0	0.588	71.0	False	crit_stop_failure	s631
17.626	0.85	0.25	89.0	motor_selective_stop_signal	89.0	0.515	71.0	False	noncrit_nosignal	s631
19.978	0.85	0.25	71.0	motor_selective_stop_signal	71.0	0.702	71.0	False	crit_go	s631
22.531	0.85	0.25	89.0	motor_selective_stop_signal	89.0	0.58	71.0	False	noncrit_signal	s631
24.784	0.85	0.25	89.0	motor_selective_stop_signal	89.0	0.577	71.0	False	noncrit_signal	s631
27.136	0.85	0.25	89.0	motor_selective_stop_signal	89.0	0.56	71.0	False	noncrit_signal	s631
29.689	0.85	0.25	89.0	motor_selective_stop_signal	89.0	0.479	71.0	False	noncrit_signal	s631
32.142	0.85	0.25	71.0	motor_selective_stop_signal	71.0	0.644	71.0	False	crit_go	s631
34.493	0.85	0.25	71.0	motor_selective_stop_signal	71.0	0.55	71.0	False	crit_go	s631
37.145	0.85	0.25	71.0	motor_selective_stop_signal	71.0	0.461	71.0	False	crit_go	s631
39.698	0.85	0.25	71.0	motor_selective_stop_signal	71.0	0.374	71.0	False	crit_stop_failure	s631
42.45	0.85	0.2	71.0	motor_selective_stop_signal	-1.0	n/a	71.0	True	crit_stop_success	s631
45.003	0.85	0.25	89.0	motor_selective_stop_signal	89.0	0.47	71.0	False	noncrit_signal	s631
47.455	0.85	0.25	89.0	motor_selective_stop_signal	89.0	0.564	71.0	False	noncrit_nosignal	s631
50.208	0.85	0.25	71.0	motor_selective_stop_signal	71.0	0.606	71.0	False	crit_go	s631
52.76	0.85	0.25	71.0	motor_selective_stop_signal	-1.0	n/a	71.0	True	crit_stop_success	s631
55.112	0.85	0.3	71.0	motor_selective_stop_signal	71.0	0.574	71.0	False	crit_go	s631
57.365	0.85	0.3	89.0	motor_selective_stop_signal	89.0	0.539	71.0	False	noncrit_nosignal	s631
60.018	0.85	0.3	71.0	motor_selective_stop_signal	-1.0	n/a	71.0	True	crit_stop_success	s631
62.27	0.85	0.35	89.0	motor_selective_stop_signal	89.0	0.583	71.0	False	noncrit_nosignal	s631
64.622	0.85	0.35	89.0	motor_selective_stop_signal	89.0	0.587	71.0	False	noncrit_nosignal	s631
66.874	0.85	0.35	71.0	motor_selective_stop_signal	71.0	0.674	71.0	False	crit_go	s631
69.227	0.85	0.35	71.0	motor_selective_stop_signal	71.0	0.437	71.0	False	crit_go	s631
71.579	0.85	0.35	71.0	motor_selective_stop_signal	71.0	0.546	71.0	False	crit_go	s631
73.832	0.85	0.35	89.0	motor_selective_stop_signal	89.0	0.552	71.0	False	noncrit_signal	s631
76.685	0.85	0.35	71.0	motor_selective_stop_signal	71.0	0.704	71.0	False	crit_go	s631
79.036	0.85	0.35	71.0	motor_selective_stop_signal	71.0	0.534	71.0	False	crit_go	s631
81.288	0.85	0.35	89.0	motor_selective_stop_signal	89.0	0.599	71.0	False	noncrit_nosignal	s631
83.641	0.85	0.35	89.0	motor_selective_stop_signal	89.0	0.529	71.0	False	noncrit_nosignal	s631
86.093	0.85	0.35	71.0	motor_selective_stop_signal	-1.0	n/a	71.0	True	crit_stop_success	s631
88.345	0.85	0.4	89.0	motor_selective_stop_signal	89.0	0.518	71.0	False	noncrit_signal	s631
90.598	0.85	0.4	71.0	motor_selective_stop_signal	71.0	0.61	71.0	False	crit_go	s631
93.35	0.85	0.4	89.0	motor_selective_stop_signal	89.0	0.514	71.0	False	noncrit_signal	s631
95.703	0.85	0.4	71.0	motor_selective_stop_signal	71.0	0.67	71.0	False	crit_go	s631
98.455	0.85	0.4	71.0	motor_selective_stop_signal	71.0	0.501	71.0	False	crit_go	s631
100.908	0.85	0.4	89.0	motor_selective_stop_signal	89.0	0.608	71.0	False	noncrit_nosignal	s631
103.161	0.85	0.4	71.0	motor_selective_stop_signal	-1.0	n/a	71.0	True	crit_stop_success	s631
105.513	0.85	0.45	71.0	motor_selective_stop_signal	71.0	0.56	71.0	False	crit_go	s631
108.166	0.85	0.45	71.0	motor_selective_stop_signal	71.0	0.446	71.0	False	crit_stop_failure	s631
110.619	0.85	0.4	71.0	motor_selective_stop_signal	71.0	0.669	71.0	False	crit_go	s631
112.871	0.85	0.4	89.0	motor_selective_stop_signal	89.0	0.52	71.0	False	noncrit_signal	s631
115.225	0.85	0.4	89.0	motor_selective_stop_signal	89.0	0.789	71.0	False	noncrit_signal	s631
118.178	0.85	0.4	71.0	motor_selective_stop_signal	71.0	0.675	71.0	False	crit_go	s631
120.431	0.85	0.4	71.0	motor_selective_stop_signal	71.0	0.667	71.0	False	crit_go	s631
123.382	0.85	0.4	89.0	motor_selective_stop_signal	89.0	0.454	71.0	False	noncrit_signal	s631
136.343	0.85	0.4	71.0	motor_selective_stop_signal	-1.0	n/a	71.0	True	crit_stop_success	s631
138.595	0.85	0.45	89.0	motor_selective_stop_signal	89.0	0.427	71.0	False	noncrit_nosignal	s631
140.948	0.85	0.45	71.0	motor_selective_stop_signal	71.0	0.555	71.0	False	crit_go	s631
143.401	0.85	0.45	71.0	motor_selective_stop_signal	71.0	0.622	71.0	False	crit_stop_failure	s631
145.653	0.85	0.4	89.0	motor_selective_stop_signal	89.0	0.508	71.0	False	noncrit_signal	s631
148.105	0.85	0.4	71.0	motor_selective_stop_signal	71.0	0.881	71.0	False	crit_go	s631
150.858	0.85	0.4	89.0	motor_selective_stop_signal	89.0	0.466	71.0	False	noncrit_signal	s631
153.111	0.85	0.4	89.0	motor_selective_stop_signal	89.0	0.479	71.0	False	noncrit_nosignal	s631
155.464	0.85	0.4	89.0	motor_selective_stop_signal	89.0	0.476	71.0	False	noncrit_signal	s631
157.916	0.85	0.4	89.0	motor_selective_stop_signal	89.0	0.52	71.0	False	noncrit_nosignal	s631
160.268	0.85	0.4	89.0	motor_selective_stop_signal	89.0	0.394	71.0	False	noncrit_signal	s631
162.521	0.85	0.4	71.0	motor_selective_stop_signal	71.0	0.659	71.0	False	crit_go	s631
165.073	0.85	0.4	89.0	motor_selective_stop_signal	89.0	0.452	71.0	False	noncrit_nosignal	s631
167.526	0.85	0.4	89.0	motor_selective_stop_signal	89.0	0.378	71.0	False	noncrit_nosignal	s631
170.178	0.85	0.4	71.0	motor_selective_stop_signal	-1.0	n/a	71.0	True	crit_stop_success	s631
172.43	0.85	0.45	89.0	motor_selective_stop_signal	89.0	0.449	71.0	False	noncrit_signal	s631
