onset	duration	coded_response	experiment_exp_id	item_coding	item_text	key_press	possible_responses	response_time	survey	trial_type	worker_id
1.006	8.5	1.0	survey_medley	reverse	Pleasure and fun sometimes keep me from getting work done.	77	66,89,71,82,77	4.096	brief	Q17	s631
11.369	8.5	1.0	survey_medley	forward	Sometimes when I feel bad, I can't seem to stop what I am doing even though it is making me feel worse.	66	66,89,71,82,77	9.012	upps	Q32	s631
21.052	8.5	1.0	survey_medley	forward	I am good at resisting temptation.	66	66,89,71,82,77	2.117	brief	Q09	s631
31.21	8.5	1.0	survey_medley	reverse	New ideas and projects sometimes distract me from previous ones.	77	66,89,71,82,77	2.938	grit	Q01	s631
40.417	8.5	1.0	survey_medley	forward	There are only limited possibilities in my future.	66	66,89,71,82,77	3.221	future_time	Q30	s631
51.596	8.5	2.0	survey_medley	forward	I refuse things that are bad for me.	89	66,89,71,82,77	3.16	brief	Q14	s631
60.871	8.5	1.0	survey_medley	reverse	I have difficulty maintaining my focus on projects that take more than a few months to complete.	77	66,89,71,82,77	3.771	grit	Q06	s631
70.485	8.5	5.0	survey_medley	forward	I could do anything I want in the future.	77	66,89,71,82,77	2.518	future_time	Q27	s631
79.555	8.5	2.0	survey_medley	forward	People would say that I have iron self-discipline.	89	66,89,71,82,77	3.546	brief	Q16	s631
88.558	8.5	0.0	survey_medley	forward	I tend to act without thinking when I am really excited.	77	66,89,71,82,77	3.719	upps	Q37	s631
102.865	8.5	2.0	survey_medley	forward	I finish whatever I begin.	89	66,89,71,82,77	3.648	grit	Q07	s631
111.935	8.5	2.0	survey_medley	reverse	I often set a goal but later choose to pursue a different one.	82	66,89,71,82,77	4.655	grit	Q05	s631
122.23	8.5	1.0	survey_medley	forward	As I get older, I begin to experience time as limited.	66	66,89,71,82,77	4.741	future_time	Q31	s631
134.02	8.5	5.0	survey_medley	forward	My future is filled with possibilities.	77	66,89,71,82,77	1.559	future_time	Q24	s631
143.227	8.5	5.0	survey_medley	forward	My future seems infinite to me.	77	66,89,71,82,77	1.473	future_time	Q26	s631
152.705	8.5	2.0	survey_medley	reverse	I wish I had more self-discipline.	82	66,89,71,82,77	3.597	brief	Q15	s631
162.659	8.5	5.0	survey_medley	forward	Most of my life lies ahead of me.	77	66,89,71,82,77	1.856	future_time	Q25	s631
174.518	8.5	5.0	survey_medley	forward	There is plenty of time left in my life to make new plans.	77	66,89,71,82,77	2.536	future_time	Q28	s631
183.724	8.5	3.0	survey_medley	forward	I am able to work effectively toward long-term goals.	71	66,89,71,82,77	4.232	brief	Q19	s631
195.243	8.5	2.0	survey_medley	reverse	I say inappropriate things.	82	66,89,71,82,77	1.903	brief	Q12	s631
204.245	8.5	5.0	survey_medley	forward	Many opportunities await me in the future.	77	66,89,71,82,77	1.467	future_time	Q22	s631
213.384	8.5	4.0	survey_medley	reverse	I am lazy.	89	66,89,71,82,77	2.348	brief	Q11	s631
222.999	8.5	2.0	survey_medley	reverse	I have been obsessed with a certain idea or project for a short time but later lost interest.	82	66,89,71,82,77	5.168	grit	Q03	s631
232.613	8.5	2.0	survey_medley	forward	Would you enjoy the sensation of skiing very fast down a high mountain slope?	89	66,89,71,82,77	3.616	impulsive_venture	Q40	s631
242.908	8.5	0.0	survey_medley	forward	When overjoyed, I feel like I cant stop myself from going overboard.	77	66,89,71,82,77	3.879	upps	Q35	s631
252.998	8.5	5.0	survey_medley	forward	I am a hard worker.	77	66,89,71,82,77	1.187	grit	Q04	s631
262.069	8.5	3.0	survey_medley	reverse	I have trouble concentrating.	71	66,89,71,82,77	2.735	brief	Q18	s631
272.228	8.5	1.0	survey_medley	forward	I have the sense that time is running out.	66	66,89,71,82,77	1.34	future_time	Q29	s631
282.113	8.5	3.0	survey_medley	reverse	I often act without thinking through all the alternatives.	71	66,89,71,82,77	5.033	brief	Q21	s631
291.796	8.5	3.0	survey_medley	reverse	I have a hard time breaking bad habits.	71	66,89,71,82,77	2.441	brief	Q10	s631
301.342	8.5	4.0	survey_medley	forward	When I am really excited, I tend not to think of the consequences of my actions.	82	66,89,71,82,77	5.566	upps	Q36	s631
312.657	8.5	5.0	survey_medley	forward	Setbacks don't discourage me.	77	66,89,71,82,77	1.735	grit	Q02	s631
322.271	8.5	1.0	survey_medley	reverse	I do certain things that are bad for me, if they are fun.	77	66,89,71,82,77	2.42	brief	Q13	s631
331.478	8.5	3.0	survey_medley	forward	Others would say I make bad choices when I am extremely happy about something.	71	66,89,71,82,77	6.823	upps	Q33	s631
341.025	8.5	2.0	survey_medley	forward	Do you sometimes like doing things that are a bit frightening?	89	66,89,71,82,77	3.162	impulsive_venture	Q39	s631
350.503	8.5	3.0	survey_medley	forward	When I get really happy about something, I tend to do things that can have bad consequences.	71	66,89,71,82,77	7.505	upps	Q34	s631
359.71	8.5	4.0	survey_medley	forward	I am diligent.	82	66,89,71,82,77	3.342	grit	Q08	s631
369.801	8.5	1.0	survey_medley	reverse	Sometimes I can't stop myself from doing something, even if I know it is wrong.	77	66,89,71,82,77	3.376	brief	Q20	s631
380.707	8.5	5.0	survey_medley	forward	I expect that I will set many new goals in the future.	77	66,89,71,82,77	3.054	future_time	Q23	s631
390.594	8.5	0.0	survey_medley	forward	Do you welcome new and exciting experiences and sensations even if they are a little frightening and unconventional?	77	66,89,71,82,77	2.913	impulsive_venture	Q38	s631
