onset	duration	coded_response	experiment_exp_id	item_coding	item_text	key_press	possible_responses	response_time	survey	trial_type	worker_id
1.009	8.5	4.0	survey_medley	reverse	I have difficulty maintaining my focus on projects that take more than a few months to complete.	89	66,89,71,82,77	4.781	grit	Q06	s604
12.328	8.5	4.0	survey_medley	reverse	New ideas and projects sometimes distract me from previous ones.	89	66,89,71,82,77	2.785	grit	Q01	s604
21.945	8.5	5.0	survey_medley	reverse	I do certain things that are bad for me, if they are fun.	66	66,89,71,82,77	3.023	brief	Q13	s604
31.155	8.5	5.0	survey_medley	forward	I am good at resisting temptation.	77	66,89,71,82,77	1.701	brief	Q09	s604
40.705	8.5	5.0	survey_medley	reverse	I often act without thinking through all the alternatives.	66	66,89,71,82,77	2.188	brief	Q21	s604
50.185	8.5	4.0	survey_medley	forward	I am a hard worker.	82	66,89,71,82,77	1.426	grit	Q04	s604
59.391	8.5	4.0	survey_medley	forward	There is plenty of time left in my life to make new plans.	82	66,89,71,82,77	3.774	future_time	Q28	s604
69.485	8.5	1.0	survey_medley	forward	I have the sense that time is running out.	66	66,89,71,82,77	2.419	future_time	Q29	s604
80.395	8.5	5.0	survey_medley	reverse	I have a hard time breaking bad habits.	66	66,89,71,82,77	2.663	brief	Q10	s604
90.285	8.5	2.0	survey_medley	forward	Do you sometimes like doing things that are a bit frightening?	89	66,89,71,82,77	2.903	impulsive_venture	Q39	s604
99.427	8.5	4.0	survey_medley	forward	I finish whatever I begin.	82	66,89,71,82,77	2.755	grit	Q07	s604
109.79	8.5	2.0	survey_medley	forward	Setbacks don't discourage me.	89	66,89,71,82,77	3.261	grit	Q02	s604
119.474	8.5	4.0	survey_medley	forward	People would say that I have iron self-discipline.	82	66,89,71,82,77	4.16	brief	Q16	s604
129.636	8.5	1.0	survey_medley	forward	When I am really excited, I tend not to think of the consequences of my actions.	66	66,89,71,82,77	3.535	upps	Q36	s604
138.844	8.5	5.0	survey_medley	forward	I am able to work effectively toward long-term goals.	77	66,89,71,82,77	2.707	brief	Q19	s604
150.027	8.5	5.0	survey_medley	reverse	Sometimes I can't stop myself from doing something, even if I know it is wrong.	66	66,89,71,82,77	3.518	brief	Q20	s604
159.302	8.5	1.0	survey_medley	forward	As I get older, I begin to experience time as limited.	66	66,89,71,82,77	3.637	future_time	Q31	s604
168.92	8.5	1.0	survey_medley	forward	Others would say I make bad choices when I am extremely happy about something.	66	66,89,71,82,77	3.397	upps	Q33	s604
177.991	8.5	4.0	survey_medley	reverse	Pleasure and fun sometimes keep me from getting work done.	89	66,89,71,82,77	3.699	brief	Q17	s604
186.994	8.5	5.0	survey_medley	forward	I am diligent.	77	66,89,71,82,77	1.5	grit	Q08	s604
201.302	8.5	1.0	survey_medley	forward	I tend to act without thinking when I am really excited.	66	66,89,71,82,77	2.977	upps	Q37	s604
210.373	8.5	5.0	survey_medley	reverse	I say inappropriate things.	66	66,89,71,82,77	1.799	brief	Q12	s604
220.67	8.5	5.0	survey_medley	forward	My future is filled with possibilities.	77	66,89,71,82,77	1.76	future_time	Q24	s604
232.464	8.5	5.0	survey_medley	reverse	I have trouble concentrating.	66	66,89,71,82,77	1.836	brief	Q18	s604
241.673	8.5	2.0	survey_medley	forward	Do you welcome new and exciting experiences and sensations even if they are a little frightening and unconventional?	89	66,89,71,82,77	3.801	impulsive_venture	Q38	s604
251.151	8.5	5.0	survey_medley	forward	I expect that I will set many new goals in the future.	77	66,89,71,82,77	3.393	future_time	Q23	s604
261.11	8.5	1.0	survey_medley	forward	There are only limited possibilities in my future.	66	66,89,71,82,77	2.723	future_time	Q30	s604
272.968	8.5	5.0	survey_medley	reverse	I have been obsessed with a certain idea or project for a short time but later lost interest.	66	66,89,71,82,77	4.427	grit	Q03	s604
282.175	8.5	4.0	survey_medley	forward	I could do anything I want in the future.	82	66,89,71,82,77	2.131	future_time	Q27	s604
293.697	8.5	1.0	survey_medley	forward	When overjoyed, I feel like I cant stop myself from going overboard.	66	66,89,71,82,77	3.459	upps	Q35	s604
302.7	8.5	5.0	survey_medley	forward	Most of my life lies ahead of me.	77	66,89,71,82,77	3.876	future_time	Q25	s604
311.842	8.5	5.0	survey_medley	reverse	I am lazy.	66	66,89,71,82,77	1.341	brief	Q11	s604
321.458	8.5	1.0	survey_medley	forward	I refuse things that are bad for me.	66	66,89,71,82,77	1.978	brief	Q14	s604
331.073	8.5	4.0	survey_medley	forward	Many opportunities await me in the future.	82	66,89,71,82,77	3.116	future_time	Q22	s604
341.371	8.5	4.0	survey_medley	reverse	I often set a goal but later choose to pursue a different one.	89	66,89,71,82,77	3.301	grit	Q05	s604
351.464	8.5	1.0	survey_medley	forward	When I get really happy about something, I tend to do things that can have bad consequences.	66	66,89,71,82,77	2.81	upps	Q34	s604
360.535	8.5	3.0	survey_medley	forward	My future seems infinite to me.	71	66,89,71,82,77	4.256	future_time	Q26	s604
370.694	8.5	1.0	survey_medley	forward	Sometimes when I feel bad, I can't seem to stop what I am doing even though it is making me feel worse.	66	66,89,71,82,77	4.406	upps	Q32	s604
380.581	8.5	2.0	survey_medley	reverse	I wish I had more self-discipline.	82	66,89,71,82,77	2.217	brief	Q15	s604
390.262	8.5	2.0	survey_medley	forward	Would you enjoy the sensation of skiing very fast down a high mountain slope?	89	66,89,71,82,77	3.895	impulsive_venture	Q40	s604
