onset	duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	trial_id	trial_type	worker_id
3.013	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s608
5.52	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.706	probe	AX	s608
7.294	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s608
9.801	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.844	probe	AX	s608
11.305	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s608
13.811	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.719	probe	AY	s608
16.265	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s608
18.774	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.893	probe	AY	s608
20.547	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s608
23.054	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.674	probe	AX	s608
24.964	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s608
27.472	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.781	probe	AX	s608
29.384	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s608
31.894	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.76	probe	AX	s608
34.483	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s608
36.994	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.812	probe	AY	s608
38.499	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s608
41.009	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.757	probe	BY	s608
42.51	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s608
45.021	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.779	probe	BY	s608
46.526	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s608
49.032	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.792	probe	AX	s608
50.67	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s608
53.179	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.725	probe	BX	s608
55.225	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s608
57.734	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.851	probe	AX	s608
59.508	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s608
62.014	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.589	probe	BX	s608
64.606	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s608
67.117	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.739	probe	AY	s608
68.62	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s608
71.128	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.757	probe	AX	s608
73.582	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s608
76.088	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.842	probe	BY	s608
77.726	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s608
80.236	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.72	probe	AX	s608
81.875	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s608
84.384	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.718	probe	AX	s608
85.888	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s608
88.393	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	1.129	probe	BY	s608
90.03	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s608
92.534	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.803	probe	AX	s608
94.035	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s608
96.542	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.795	probe	AY	s608
98.723	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s608
101.232	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.823	probe	AX	s608
102.734	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s608
105.24	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.75	probe	AX	s608
107.15	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s608
109.656	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.524	probe	BY	s608
111.294	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s608
113.806	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.869	probe	BY	s608
115.444	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s608
117.95	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.481	probe	AX	s608
119.587	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s608
122.098	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.897	probe	AX	s608
123.6	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s608
126.109	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.895	probe	BY	s608
128.158	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s608
130.664	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.744	probe	AY	s608
132.846	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s608
135.352	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	1.164	probe	AY	s608
136.99	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s608
139.499	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.777	probe	AY	s608
141.276	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s608
143.782	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	1.324	probe	BY	s608
145.283	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s608
147.79	0.5	BX	0.0	71.0	dot_pattern_expectancy	89.0	0.853	probe	BX	s608
149.699	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s608
152.208	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.661	probe	AX	s608
154.254	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s608
156.76	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.724	probe	AX	s608
158.398	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s608
160.907	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	1.176	probe	AX	s608
162.684	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s608
