onset	duration	coded_response	experiment_exp_id	item_coding	item_text	key_press	possible_responses	response_time	survey	trial_type	worker_id
1.007	8.5	3.0	survey_medley	forward	I refuse things that are bad for me.	71	66,89,71,82,77	2.836	brief	Q14	s594
10.145	8.5	2.0	survey_medley	reverse	I have a hard time breaking bad habits.	82	66,89,71,82,77	2.236	brief	Q10	s594
19.761	8.5	4.0	survey_medley	reverse	I have trouble concentrating.	89	66,89,71,82,77	2.902	brief	Q18	s594
29.375	8.5	2.0	survey_medley	reverse	I say inappropriate things.	82	66,89,71,82,77	2.241	brief	Q12	s594
39.672	8.5	4.0	survey_medley	forward	I could do anything I want in the future.	82	66,89,71,82,77	3.372	future_time	Q27	s594
49.762	8.5	2.0	survey_medley	forward	Sometimes when I feel bad, I can't seem to stop what I am doing even though it is making me feel worse.	89	66,89,71,82	6.091	upps	Q32	s594
58.834	8.5	3.0	survey_medley	reverse	I have difficulty maintaining my focus on projects that take more than a few months to complete.	71	66,89,71,82,77	3.765	grit	Q06	s594
68.994	8.5	4.0	survey_medley	forward	I am a hard worker.	82	66,89,71,82,77	1.322	grit	Q04	s594
78.885	8.5	2.0	survey_medley	reverse	New ideas and projects sometimes distract me from previous ones.	82	66,89,71,82,77	3.231	grit	Q01	s594
88.567	8.5	3.0	survey_medley	reverse	I often act without thinking through all the alternatives.	71	66,89,71,82,77	4.265	brief	Q21	s594
98.112	8.5	4.0	survey_medley	reverse	I often set a goal but later choose to pursue a different one.	89	66,89,71,82,77	3.281	grit	Q05	s594
109.428	8.5	5.0	survey_medley	forward	Many opportunities await me in the future.	77	66,89,71,82,77	1.617	future_time	Q22	s594
119.042	8.5	3.0	survey_medley	forward	My future seems infinite to me.	71	66,89,71,82,77	3.107	future_time	Q26	s594
128.249	8.5	5.0	survey_medley	forward	There is plenty of time left in my life to make new plans.	77	66,89,71,82,77	2.004	future_time	Q28	s594
137.794	8.5	4.0	survey_medley	reverse	I am lazy.	89	66,89,71,82,77	1.401	brief	Q11	s594
147.272	8.5	4.0	survey_medley	forward	Setbacks don't discourage me.	82	66,89,71,82,77	2.194	grit	Q02	s594
156.478	8.5	4.0	survey_medley	forward	When I am really excited, I tend not to think of the consequences of my actions.	82	66,89,71,82	2.74	upps	Q36	s594
166.57	8.5	2.0	survey_medley	forward	Do you sometimes like doing things that are a bit frightening?	89	66,89	4.406	impulsive_venture	Q39	s594
177.478	8.5	2.0	survey_medley	forward	I am good at resisting temptation.	89	66,89,71,82,77	2.078	brief	Q09	s594
187.367	8.5	3.0	survey_medley	reverse	I do certain things that are bad for me, if they are fun.	71	66,89,71,82,77	4.268	brief	Q13	s594
196.506	8.5	4.0	survey_medley	forward	I am able to work effectively toward long-term goals.	82	66,89,71,82,77	2.016	brief	Q19	s594
206.867	8.5	2.0	survey_medley	reverse	Pleasure and fun sometimes keep me from getting work done.	82	66,89,71,82,77	1.714	brief	Q17	s594
216.552	8.5	2.0	survey_medley	forward	Others would say I make bad choices when I am extremely happy about something.	89	66,89,71,82	5.496	upps	Q33	s594
226.709	8.5	1.0	survey_medley	forward	There are only limited possibilities in my future.	66	66,89,71,82,77	3.657	future_time	Q30	s594
235.916	8.5	3.0	survey_medley	forward	I finish whatever I begin.	71	66,89,71,82,77	2.106	grit	Q07	s594
247.094	8.5	5.0	survey_medley	forward	Most of my life lies ahead of me.	77	66,89,71,82,77	1.315	future_time	Q25	s594
256.372	8.5	1.0	survey_medley	forward	People would say that I have iron self-discipline.	66	66,89,71,82,77	2.445	brief	Q16	s594
265.988	8.5	3.0	survey_medley	reverse	Sometimes I can't stop myself from doing something, even if I know it is wrong.	71	66,89,71,82,77	2.482	brief	Q20	s594
275.059	8.5	2.0	survey_medley	forward	Do you welcome new and exciting experiences and sensations even if they are a little frightening and unconventional?	89	66,89	2.53	impulsive_venture	Q38	s594
284.065	8.5	5.0	survey_medley	forward	I expect that I will set many new goals in the future.	77	66,89,71,82,77	2.247	future_time	Q23	s594
298.372	8.5	1.0	survey_medley	reverse	I wish I had more self-discipline.	77	66,89,71,82,77	1.703	brief	Q15	s594
307.443	8.5	2.0	survey_medley	forward	When I get really happy about something, I tend to do things that can have bad consequences.	89	66,89,71,82	5.021	upps	Q34	s594
317.739	8.5	3.0	survey_medley	forward	I tend to act without thinking when I am really excited.	71	66,89,71,82	4.394	upps	Q37	s594
329.528	8.5	5.0	survey_medley	forward	My future is filled with possibilities.	77	66,89,71,82,77	1.152	future_time	Q24	s594
338.734	8.5	5.0	survey_medley	forward	As I get older, I begin to experience time as limited.	77	66,89,71,82,77	2.745	future_time	Q31	s594
348.216	8.5	4.0	survey_medley	forward	I am diligent.	82	66,89,71,82,77	1.39	grit	Q08	s594
358.174	8.5	2.0	survey_medley	forward	When overjoyed, I feel like I cant stop myself from going overboard.	89	66,89,71,82	2.085	upps	Q35	s594
370.031	8.5	2.0	survey_medley	reverse	I have been obsessed with a certain idea or project for a short time but later lost interest.	82	66,89,71,82,77	3.856	grit	Q03	s594
379.239	8.5	1.0	survey_medley	forward	Would you enjoy the sensation of skiing very fast down a high mountain slope?	66	66,89	3.063	impulsive_venture	Q40	s594
390.759	8.5	3.0	survey_medley	forward	I have the sense that time is running out.	71	66,89,71,82,77	2.111	future_time	Q29	s594
