onset	duration	SS_delay	correct_response	experiment_exp_id	key_press	response_time	stop_response	stopped	trial_type	worker_id
3.012	0.85	0.35	71.0	motor_selective_stop_signal	71.0	0.636	89.0	False	noncrit_nosignal	s585
5.368	0.85	0.35	71.0	motor_selective_stop_signal	71.0	0.455	89.0	False	noncrit_nosignal	s585
7.622	0.85	0.35	71.0	motor_selective_stop_signal	71.0	0.499	89.0	False	noncrit_signal	s585
10.073	0.85	0.35	71.0	motor_selective_stop_signal	71.0	0.551	89.0	False	noncrit_nosignal	s585
12.425	0.85	0.35	71.0	motor_selective_stop_signal	71.0	0.548	89.0	False	noncrit_signal	s585
15.08	0.85	0.35	89.0	motor_selective_stop_signal	89.0	0.849	89.0	False	crit_go	s585
17.336	0.85	0.35	89.0	motor_selective_stop_signal	89.0	0.67	89.0	False	crit_stop_failure	s585
19.59	0.85	0.3	89.0	motor_selective_stop_signal	89.0	0.817	89.0	False	crit_go	s585
22.043	0.85	0.3	89.0	motor_selective_stop_signal	89.0	1.015	89.0	False	crit_go	s585
24.296	0.85	0.3	89.0	motor_selective_stop_signal	-1.0	n/a	89.0	True	crit_stop_success	s585
26.852	0.85	0.35	89.0	motor_selective_stop_signal	89.0	0.677	89.0	False	crit_go	s585
29.105	0.85	0.35	71.0	motor_selective_stop_signal	71.0	0.567	89.0	False	noncrit_signal	s585
31.458	0.85	0.35	89.0	motor_selective_stop_signal	-1.0	n/a	89.0	True	crit_stop_success	s585
33.715	0.85	0.4	89.0	motor_selective_stop_signal	89.0	0.98	89.0	False	crit_stop_failure	s585
36.267	0.85	0.35	71.0	motor_selective_stop_signal	71.0	0.55	89.0	False	noncrit_nosignal	s585
38.821	0.85	0.35	71.0	motor_selective_stop_signal	71.0	0.64	89.0	False	noncrit_nosignal	s585
41.173	0.85	0.35	71.0	motor_selective_stop_signal	71.0	0.666	89.0	False	noncrit_nosignal	s585
43.528	0.85	0.35	71.0	motor_selective_stop_signal	71.0	0.55	89.0	False	noncrit_nosignal	s585
45.783	0.85	0.35	71.0	motor_selective_stop_signal	71.0	0.89	89.0	False	noncrit_signal	s585
48.239	0.85	0.35	89.0	motor_selective_stop_signal	89.0	0.913	89.0	False	crit_go	s585
50.491	0.85	0.35	71.0	motor_selective_stop_signal	71.0	0.758	89.0	False	noncrit_signal	s585
52.943	0.85	0.35	89.0	motor_selective_stop_signal	-1.0	n/a	89.0	True	crit_stop_success	s585
55.596	0.85	0.4	89.0	motor_selective_stop_signal	89.0	1.311	89.0	False	crit_go	s585
58.049	0.85	0.4	71.0	motor_selective_stop_signal	71.0	0.659	89.0	False	noncrit_nosignal	s585
60.404	0.85	0.4	71.0	motor_selective_stop_signal	71.0	0.611	89.0	False	noncrit_signal	s585
62.66	0.85	0.4	89.0	motor_selective_stop_signal	89.0	0.859	89.0	False	crit_go	s585
65.216	0.85	0.4	89.0	motor_selective_stop_signal	89.0	0.818	89.0	False	crit_go	s585
67.472	0.85	0.4	89.0	motor_selective_stop_signal	89.0	0.806	89.0	False	crit_go	s585
69.724	0.85	0.4	89.0	motor_selective_stop_signal	89.0	0.952	89.0	False	crit_go	s585
