onset	duration	planning	condition	current_position	exp_stage	experiment_exp_id	goal_state	key_press	problem_id	response_time	start_state	trial_id	worker_id
-53.823	0.0	0	n/a	n/a	n/a	ward_and_allport	n/a	32.0	n/a	19.007	n/a	instructions	s594
3.013	3.392	1	UA_with_intermediate	1,0,0,2,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	71.0	0.0	3.392	1,0,0,2,3,0,0,0,0	to_hand	s594
6.407	0.72	0	UA_with_intermediate	1,0,0,2,0,0,3,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	82.0	0.0	0.72	1,0,0,2,3,0,0,0,0	to_board	s594
7.13	0.523	0	UA_with_intermediate	1,0,0,0,0,0,3,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	71.0	0.0	0.523	1,0,0,2,3,0,0,0,0	to_hand	s594
7.654	0.346	0	UA_with_intermediate	1,2,0,0,0,0,3,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	89.0	0.0	0.346	1,0,0,2,3,0,0,0,0	to_board	s594
8.002	0.523	0	UA_with_intermediate	1,2,0,0,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	82.0	0.0	0.523	1,0,0,2,3,0,0,0,0	to_hand	s594
8.526	0.312	0	UA_with_intermediate	1,2,3,0,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	89.0	0.0	0.312	1,0,0,2,3,0,0,0,0	to_board	s594
8.843	1.0	0	UA_with_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	0.0	n/a	n/a	feedback	s594
11.346	2.569	1	UA_with_intermediate	1,2,0,0,0,0,0,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	71.0	1.0	2.569	1,2,0,3,0,0,0,0,0	to_hand	s594
13.917	1.127	0	UA_with_intermediate	1,2,0,3,0,0,0,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	71.0	1.0	1.127	1,2,0,3,0,0,0,0,0	to_board	s594
15.047	0.331	0	UA_with_intermediate	1,0,0,3,0,0,0,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	89.0	1.0	0.331	1,2,0,3,0,0,0,0,0	to_hand	s594
