onset	duration	planning	condition	current_position	exp_stage	experiment_exp_id	goal_state	key_press	problem_id	response_time	start_state	trial_id	worker_id
-54.271	0.0	0	n/a	n/a	n/a	ward_and_allport	n/a	32.0	n/a	7.732	n/a	instructions	s483
3.009	6.433	1	UA_with_intermediate	1,0,0,2,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	71.0	0.0	6.433	1,0,0,2,3,0,0,0,0	to_hand	s483
9.443	1.023	0	UA_with_intermediate	1,0,0,2,0,0,3,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	82.0	0.0	1.023	1,0,0,2,3,0,0,0,0	to_board	s483
10.468	1.715	0	UA_with_intermediate	1,0,0,0,0,0,3,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	71.0	0.0	1.715	1,0,0,2,3,0,0,0,0	to_hand	s483
12.184	0.72	0	UA_with_intermediate	1,2,0,0,0,0,3,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	89.0	0.0	0.72	1,0,0,2,3,0,0,0,0	to_board	s483
12.905	0.891	0	UA_with_intermediate	1,2,0,0,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	82.0	0.0	0.891	1,0,0,2,3,0,0,0,0	to_hand	s483
13.798	0.404	0	UA_with_intermediate	1,2,3,0,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	89.0	0.0	0.404	1,0,0,2,3,0,0,0,0	to_board	s483
14.205	1.0	0	UA_with_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	0.0	n/a	n/a	feedback	s483
16.708	4.326	1	UA_with_intermediate	1,0,0,3,0,0,0,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	89.0	1.0	4.326	1,2,0,3,0,0,0,0,0	to_hand	s483
21.035	1.92	0	UA_with_intermediate	1,0,0,3,0,0,2,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	82.0	1.0	1.92	1,2,0,3,0,0,0,0,0	to_board	s483
22.957	0.894	0	UA_with_intermediate	1,0,0,0,0,0,2,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	71.0	1.0	0.894	1,2,0,3,0,0,0,0,0	to_hand	s483
