onset	duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	trial_id	trial_type	worker_id
3.009	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s555
5.513	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.584	probe	AY	s555
7.151	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s555
9.655	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.555	probe	AX	s555
11.292	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s555
13.796	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.527	probe	AX	s555
15.298	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s555
17.802	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.446	probe	AX	s555
19.303	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s555
21.808	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.451	probe	AX	s555
23.719	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s555
26.222	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.466	probe	BX	s555
27.861	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s555
30.366	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.576	probe	AX	s555
32.413	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s555
34.917	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.456	probe	AX	s555
36.692	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s555
39.198	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.432	probe	AX	s555
40.701	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s555
43.206	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.409	probe	AX	s555
45.39	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s555
47.894	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.452	probe	AX	s555
49.395	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s555
51.899	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.431	probe	BX	s555
55.577	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s555
58.081	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.463	probe	BY	s555
59.721	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s555
62.226	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.411	probe	BY	s555
63.865	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s555
66.369	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.452	probe	BX	s555
67.871	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s555
70.376	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.523	probe	AX	s555
72.287	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s555
74.791	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.541	probe	AX	s555
76.43	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s555
78.934	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.392	probe	BX	s555
80.436	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s555
82.941	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.439	probe	AX	s555
84.852	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s555
87.356	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.704	probe	BY	s555
89.539	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s555
92.043	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.529	probe	AX	s555
93.818	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s555
96.322	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.511	probe	AX	s555
97.825	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s555
100.332	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.461	probe	AX	s555
101.834	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s555
